,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
305,"El doctor Otternschlag (Lewis Stone), un veterano desfigurado de la Primera Guerra Mundial y residente permanente del Grand Hotel de Berlín, observa: ""La gente viene, se va. No pasa nada"".",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.22001582362006145,False
306,"El victorioso Julio César (Rex Harrison) se ve obligado a viajar a Egipto con el fin de evitar la guerra civil provocada por la falta de orden entre Cleopatra VII (Elizabeth Taylor) y su hermano Ptolomeo XIII (Richard O'Sullivan), ambos monarcas del Imperio egipcio. Muy pronto, César se quedará asombrado por la ferocidad y belleza de la joven, haciéndola reina indiscutible de Egipto y, tras el nacimiento de su hijo Cesarión, su esposa.",4,4_amsterdam_reina_rey_castillo,"['amsterdam', 'reina', 'rey', 'castillo', 'maurice', 'trono', 'príncipe', 'princesa', 'torneo', 'ingleses']","A su regreso de las Cruzadas, el rey Ricardo Corazón de León (Norman Wooland) es apresado en Austria. Para su rescate es necesaria una elevada suma de dinero que su hermano Juan sin Tierra (Guy Rolfe) se niega a pagar, ya que así puede seguir usurpando el trono de Inglaterra. Entre los partidarios de Ricardo se encuentra el caballero sajón Wilfred de Ivanhoe (Robert Taylor), quien lucha por conseguir el rescate. Ivanhoe era hijo de Cedric el sajón (Finlay Currie), dirigente de la resistencia sajona frente a la dominación normanda. Pero éste había renegado de su hijo porque había marchado a las Cruzadas sin su autorización, abandonando temporalmente a Lady Rowena (Joan Fontaine), última descendiente de la realeza sajona. ",amsterdam - reina - rey - castillo - maurice - trono - príncipe - princesa - torneo - ingleses,1.0,False
307,"En Oregón, en el año 1963, el criminal reincidente Randle McMurphy es trasladado a un hospital psiquiátrico después de cumplir una breve sentencia en una granja carcelaria por estupro con una joven de 15 años. Aunque en realidad no está mentalmente enfermo, McMurphy espera evitar el trabajo duro y cumplir el resto de su condena en un ambiente relajado. Al llegar al hospital, se encuentra con la sala dirigida por la estricta enfermera Ratched, que suprime sutilmente las acciones de sus pacientes a través de una rutina pasiva-agresiva, intimidando a los pacientes.",2,2_policía_valjean_merrick_prisión,"['policía', 'valjean', 'merrick', 'prisión', 'cogburn', 'malcolm', 'stallworth', 'hospital', 'martin', 'hampton']","En el oeste de Texas, en junio de 1980, todo está desolado y es un país abierto. El investigador de homicidios Ed Tom Bell (Tommy Lee Jones) lamenta el aumento de la violencia en una región en la que, como su padre y su abuelo antes que él, se ha vinculado a la oficina del sheriff.",policía - valjean - merrick - prisión - cogburn - malcolm - stallworth - hospital - martin - hampton,0.5115167139447326,False
308,"Basado en la historia real, King Richard sigue el viaje de Richard Williams, un padre imperturbable que contribuyó a la educación de dos de las atletas que terminarían cambiando el tenis para siempre. Impulsado por una visión clara de su futuro y utilizando métodos poco convencionales, Richard tiene un plan que llevará a Venus y Serena Williams de las calles de Compton, California al escenario mundial como iconos legendarios y la película también nos deja saber que en la vida todo se puede.",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.32480617099786646,False
309,"La película se basa en la participación de Thomas Edward Lawrence en la revuelta árabe, durante la Primera Guerra Mundial. Está presentada en dos partes, separadas por un intermedio.",1,1_película_gillis_freddie_john,"['película', 'gillis', 'freddie', 'john', 'juguetes', 'george', 'michael', 'maggie', 'norma', 'años']","La película está dedicada a la vida y obra del periodista, prosista y socialista estadounidense John Reed , así como a su relación con su futura esposa, la periodista Louise Bryant durante el periodo 1915-1920. La película contiene entrevistas con contemporáneos y amigos de los personajes principales, así como con personajes históricos, incluido Scott Nearing  , un activista por la paz estadounidense y radical de 98 años . Otros testigos incluyen a la periodista estadounidense Dorothy Frooks , el influyente periodista George Seldes y el escritor Henry Miller .",película - gillis - freddie - john - juguetes - george - michael - maggie - norma - años,0.4749673010036266,True
310,La película está dividida en tres actos:,1,1_película_gillis_freddie_john,"['película', 'gillis', 'freddie', 'john', 'juguetes', 'george', 'michael', 'maggie', 'norma', 'años']","La película está dedicada a la vida y obra del periodista, prosista y socialista estadounidense John Reed , así como a su relación con su futura esposa, la periodista Louise Bryant durante el periodo 1915-1920. La película contiene entrevistas con contemporáneos y amigos de los personajes principales, así como con personajes históricos, incluido Scott Nearing  , un activista por la paz estadounidense y radical de 98 años . Otros testigos incluyen a la periodista estadounidense Dorothy Frooks , el influyente periodista George Seldes y el escritor Henry Miller .",película - gillis - freddie - john - juguetes - george - michael - maggie - norma - años,0.4425775739952325,False
311,"Ambientada en una isla de la costa oeste de Irlanda, The Banshees of Inisherin sigue a dos amigos de toda la vida, Padraic (Colin Farrell) y Colm (Brendan Gleeson), quienes se encuentran en un impasse cuando Colm decide inesperadamente poner fin a su amistad. Confundido, y con el apoyo de su hermana Siobhan (Kerry Condon) y el joven problemático Dominic (Barry Keoghan), Padraic se esfuerza por reparar la relación, negándose a aceptar un no por respuesta. Pero sus repetidos esfuerzos solo fortalecen la determinación de su antiguo amigo y cuando Colm le da un ultimátum, los acontecimientos se intensifican rápidamente, con consecuencias impactantes.",0,0_roxie_madre_familia_york,"['roxie', 'madre', 'familia', 'york', 'mark', 'nueva', 'daisy', 'woody', 'bird', 'bugsy']","Nina Sayers (Natalie Portman) es una joven e introvertida bailarina en una prestigiosa compañía de ballet de Nueva York. Vive con su madre, Erica (Barbara Hershey), que es una exbailarina y quien la consiente y la trata como una niña. ",roxie - madre - familia - york - mark - nueva - daisy - woody - bird - bugsy,0.20822306543563876,False
312,"En 1881 en Big Whiskey, Wyoming, dos vaqueros — Quick Mike (David Mucci) y «Davey-Boy» Bunting (Rob Campbell) — atacan y desfiguran a la prostituta Delilah Fitzgerald (Anna Levine) con un cuchillo después de que ella se riera del tamaño del pene de Quick Mike. Como castigo, el alguacil local «Little Bill» Daggett (Gene Hackman) ordena a los vaqueros que traigan varios caballos como compensación para el dueño del burdel, Skinny Dubois (Anthony James). El resto de las prostitutas están indignadas por la decisión del sheriff y ofrecen una recompensa de $ 1,000 a cualquiera que mate a los vaqueros.",2,2_policía_valjean_merrick_prisión,"['policía', 'valjean', 'merrick', 'prisión', 'cogburn', 'malcolm', 'stallworth', 'hospital', 'martin', 'hampton']","En el oeste de Texas, en junio de 1980, todo está desolado y es un país abierto. El investigador de homicidios Ed Tom Bell (Tommy Lee Jones) lamenta el aumento de la violencia en una región en la que, como su padre y su abuelo antes que él, se ha vinculado a la oficina del sheriff.",policía - valjean - merrick - prisión - cogburn - malcolm - stallworth - hospital - martin - hampton,0.5429136854165816,False
313,"El 4 de noviembre de 1979, unos estudiantes fanáticos iraníes asaltaron la embajada de Estados Unidos en Teherán en represalia porque el presidente Jimmy Carter había concedido asilo al Shah de Persia, Mohammad Reza Pahlavi, durante la revolución iraní. En el asalto, 52 personas son hechas rehenes en el interior de la embajada, pero 6 de ellas (Mark y Cora Lijek, Bob Anders, Lee Schatz y Joe y Kathy Stafford) logran escapar y huyen a la casa del embajador canadiense, Ken Taylor (Victor Garber). ",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.5209678309216134,False
314,"Desde la cámara acorazada de un banco, las respuestas a ""Veintiuno"", un concurso de televisión de máxima audiencia, se envían a un estudio de televisión mientras los productores Dan Enright y Albert Freedman lo ven desde la cabina de control. La atracción principal de la noche es el residente de Queens, Herbet Stempel, el campeón reinante, que responde pregunta tras pregunta. Sin embargo, tanto la cadena como el patrocinador del programa, un tónico suplementario llamado Geritol, averiguan que los índices de audiencia de Stempel están empezado a bajar, dando a entender que el programa se beneficiaría de un nuevo talento.",-1,-1_después_casa_arthur_sam,"['después', 'casa', 'arthur', 'sam', 'familia', 'michael', 'finalmente', 'hijo', 'guerra', 'tiempo']","La historia comienza con un recuerdo de cómo el hobbit Smeágol llegó a poseer el Anillo de Poder, tras matar a su amigo Déagol, quien lo había encontrado en el fondo de un río (donde cayó muchos años antes, como se vio en la primera película, cuando unos orcos asesinaron a Isildur, quien había cortado el dedo a Sauron en el Sitio de Barad-dûr, que concluyó la Guerra de la Última Alianza, y había conservado el Anillo a pesar de las advertencias de Elrond). A partir de entonces continúa el relato en donde se dejó mientras Gollum lleva a Frodo y Sam a través de la entrada cercana a Minas Morgul, en donde ven a sus ejércitos partir a la guerra. ",después - casa - arthur - sam - familia - michael - finalmente - hijo - guerra - tiempo,0.4799607759688759,False
315,"La historia comienza en el verano de 1945, cuando se celebra la boda de Connie (Talia Shire) y Carlo Rizzi (Gianni Russo). Connie es la hija de Don Vito Corleone (Marlon Brando), cabeza de la familia Corleone, y jefe de una de las cinco familias que ejercen el mando de la Cosa Nostra en la ciudad de Nueva York. Con el argumento de que todo siciliano debe atender las peticiones que le hacen el día de la boda de su hija, Don Vito es visitado, en el primer plano de la acción, por Amerigo Bonasera, dueño de una funeraria. Este solicita la ayuda de Corleone para vengar un ataque a su hija que fue herida y desfigurada por su novio y un amigo de este, al haberse negado a sostener relaciones sexuales, tras no conseguir que los dos individuos fueran sentenciados por las vías legales. Bonasera le ofrece dinero a Don Vito para que los mate, pero este se niega, ya que su hija no está muerta, por lo que toma su petición como una falta de respeto. Alega que él y su familia no son asesinos a sueldo y le recuerda que en los tiempos en que eran amigos, y que cuando él empezó a vincularse con asuntos ilegales, Amerigo Bonasera eludió su contacto, a pesar de que la esposa de Don Vito era la madrina de su hija. Finalmente, Amerigo Bonasera le expone su respeto y besa la mano de Don Vito y lo llama Padrino. El Don queda satisfecho y dice a Amerigo Bonasera que está en deuda con él y que algún día, ""y puede que ese día nunca llegue"" podría solicitarle un favor a cambio de ese, a lo que Amerigo Bonasera no podría negarse en razón de su amistad y como pago del mismo. Don Vito manda a Peter Clemenza (Richard S. Castellano) a golpear a los jóvenes porque sería injusto matarlos.",6,6_romeo_mario_julieta_corleone,"['romeo', 'mario', 'julieta', 'corleone', 'marie', 'michael', 'capitán', 'bonasera', 'montesco', 'pierre']","Maria es una joven austriaca de espíritu libre que estudia para convertirse en monja en la Abadía de Nonnberg en Salzburgo. Su entusiasmo juvenil y su falta de disciplina causan cierta preocupación. La madre abadesa envía a María a la villa del oficial naval retirado, el capitán Georg von Trapp, para que sea la institutriz de sus siete hijos —Liesl, Friedrich, Louisa, Kurt, Brigitta, Marta y Gretl—. El Capitán ha estado criando solo a sus hijos bajo una estricta disciplina militar tras la muerte de su esposa. Aunque los niños se portan mal al principio, María responde con amabilidad y paciencia, y pronto los niños llegan a confiar en ella y respetarla.",romeo - mario - julieta - corleone - marie - michael - capitán - bonasera - montesco - pierre,1.0,True
